"","neighbourhood_group_cleansed","latitude","longitude","room_type","bathrooms","bedrooms","price"
"768","Saanich",48.519,-123.36792,"Entire home/apt",1.5,3,"$199.00"
"769","Saanich",48.52112,-123.36631,"Entire home/apt",1,1,"$125.00"
"770","Victoria",48.42842,-123.33587,"Entire home/apt",1,2,"$64.00"
"771","Saanich",48.45472,-123.26551,"Entire home/apt",2,2,"$359.00"
"772","Saanich",48.45579,-123.26668,"Entire home/apt",2,2,"$225.00"
"773","Langford",48.47594,-123.53318,"Entire home/apt",1,1,"$103.00"
"774","Esquimalt",48.44556,-123.41188,"Entire home/apt",2,3,"$180.00"
"775","Langford",48.4661,-123.4987,"Private room",1,1,"$54.00"
"776","Victoria",48.43243,-123.34213,"Entire home/apt",2,4,"$225.00"
"777","Victoria",48.42532,-123.35703,"Entire home/apt",1,1,"$150.00"
"778","Victoria",48.42367,-123.35364,"Entire home/apt",1,1,"$129.00"
"779","Saanich",48.47787,-123.36327,"Private room",1,1,"$45.00"
"780","Victoria",48.42932,-123.36326,"Entire home/apt",2,2,"$92.00"
"781","Victoria",48.43846,-123.39059,"Entire home/apt",1,1,"$141.00"
"782","Victoria",48.42604,-123.36242,"Entire home/apt",1,1,"$99.00"
"783","Salt Spring Island",48.85924,-123.51509,"Entire home/apt",1,1,"$149.00"
"784","Saanich",48.45029,-123.40994,"Entire home/apt",1,2,"$115.00"
"785","Juan de Fuca",48.38134,-123.90781,"Entire home/apt",2,3,"$345.00"
"786","Langford",48.47009,-123.48687,"Entire home/apt",1,2,"$125.00"
"787","Victoria",48.441,-123.37375,"Entire home/apt",1,1,"$80.00"
"788","Salt Spring Island",48.83446,-123.47437,"Entire home/apt",1,1,"$249.00"
"789","Saanich",48.46927,-123.3449,"Private room",1,2,"$139.00"
"790","Victoria",48.42264,-123.36582,"Entire home/apt",2,2,"$330.00"
"791","Colwood",48.42328,-123.49613,"Entire home/apt",1,3,"$125.00"
"792","Victoria",48.41289,-123.37389,"Entire home/apt",1,0,"$102.00"
"793","Central Saanich",48.58607,-123.42037,"Entire home/apt",1,3,"$195.00"
"794","Sooke",48.37552,-123.72017,"Entire home/apt",1,0,"$119.00"
"795","Southern Gulf Islands",48.93967,-123.49281,"Entire home/apt",1,1,"$150.00"
"796","Victoria",48.43393,-123.38899,"Private room",1,1,"$78.00"
"797","Victoria",48.42195,-123.36492,"Entire home/apt",1,1,"$190.00"
"798","Victoria",48.40838,-123.35311,"Entire home/apt",1,2,"$188.00"
"799","Victoria",48.41221,-123.3757,"Entire home/apt",1,2,"$50.00"
"800","Esquimalt",48.43998,-123.39486,"Entire home/apt",1,0,"$70.00"
"801","Victoria",48.41717,-123.36881,"Entire home/apt",1,2,"$76.00"
"802","Salt Spring Island",48.87185,-123.55568,"Entire home/apt",1,1,"$88.00"
"803","Salt Spring Island",48.84179,-123.50622,"Entire home/apt",1,1,"$115.00"
"804","Victoria",48.4113,-123.35562,"Entire home/apt",1,1,"$115.00"
"805","Victoria",48.42813,-123.36805,"Entire home/apt",1,1,"$180.00"
"806","North Saanich",48.62307,-123.41796,"Entire home/apt",1,2,"$80.00"
"807","Victoria",48.41678,-123.36815,"Entire home/apt",1,1,"$78.00"
"808","Victoria",48.43237,-123.34877,"Private room",2.5,1,"$84.00"
"809","Victoria",48.44189,-123.35632,"Entire home/apt",1.5,3,"$195.00"
"810","Oak Bay",48.44316,-123.32093,"Private room",1,1,"$65.00"
"811","Victoria",48.43733,-123.35515,"Private room",1,1,"$58.00"
"812","Juan de Fuca",48.40283,-123.98824,"Entire home/apt",1,2,"$150.00"
"813","Salt Spring Island",48.88861,-123.50279,"Private room",1,1,"$110.00"
"814","Salt Spring Island",48.82457,-123.49296,"Entire home/apt",1,2,"$90.00"
"815","Oak Bay",48.42972,-123.32005,"Entire home/apt",1,2,"$107.00"
"816","North Saanich",48.67915,-123.45474,"Entire home/apt",2,1,"$150.00"
"817","Victoria",48.42739,-123.36748,"Entire home/apt",1,1,"$88.00"
"818","Victoria",48.43003,-123.37734,"Entire home/apt",2,2,"$150.00"
"819","Victoria",48.42661,-123.36129,"Entire home/apt",1,1,"$149.00"
"820","Saanich",48.46447,-123.3458,"Entire home/apt",1,1,"$110.00"
"821","Saanich",48.46618,-123.32681,"Entire home/apt",1,1,"$76.00"
"822","Southern Gulf Islands",48.83552,-123.31748,"Entire home/apt",1,2,"$180.00"
"823","Colwood",48.41691,-123.48139,"Private room",1,1,"$60.00"
"824","Southern Gulf Islands",48.87814,-123.32389,"Entire home/apt",1,1,"$119.00"
"825","Langford",48.42774,-123.53222,"Entire home/apt",2.5,2,"$85.00"
"826","Saanich",48.45456,-123.41851,"Entire home/apt",1,1,"$85.00"
"827","Esquimalt",48.43607,-123.40499,"Entire home/apt",1,1,"$119.00"
"828","Salt Spring Island",48.83888,-123.49726,"Entire home/apt",1,1,"$110.00"
"829","Central Saanich",48.57583,-123.4089,"Entire home/apt",1,2,"$54.00"
"830","Salt Spring Island",48.76847,-123.39238,"Entire home/apt",1,2,"$190.00"
"831","Salt Spring Island",48.77407,-123.45019,"Entire home/apt",2.5,3,"$279.00"
"832","Saanich",48.50188,-123.39058,"Entire home/apt",2,1,"$168.00"
"833","Victoria",48.42893,-123.34832,"Entire home/apt",1,2,"$90.00"
"834","Victoria",48.44471,-123.35926,"Entire home/apt",1,0,"$52.00"
"835","Victoria",48.42229,-123.37627,"Entire home/apt",2,2,"$133.00"
"836","Victoria",48.42822,-123.36915,"Entire home/apt",1,0,"$160.00"
"837","Southern Gulf Islands",48.84211,-123.32179,"Private room",1,1,"$190.00"
"838","Salt Spring Island",48.79958,-123.3999,"Entire home/apt",1,1,"$200.00"
"839","Langford",48.4542,-123.47642,"Entire home/apt",1,2,"$119.00"
"840","Victoria",48.41845,-123.38296,"Entire home/apt",1,1,"$90.00"
"841","Victoria",48.43403,-123.33207,"Entire home/apt",2,4,"$259.00"
"842","Esquimalt",48.42487,-123.40844,"Private room",1,1,"$789.00"
"843","Esquimalt",48.42829,-123.40079,"Entire home/apt",1,1,"$53.00"
"844","Saanich",48.45324,-123.26726,"Entire home/apt",1,1,"$80.00"
"845","Victoria",48.42837,-123.36698,"Entire home/apt",1,1,"$99.00"
"846","Juan de Fuca",48.55554,-124.41711,"Entire home/apt",2.5,3,"$275.00"
"847","Saanich",48.44779,-123.32199,"Entire home/apt",1,2,"$149.00"
"848","Saanich",48.46794,-123.36583,"Entire home/apt",1,2,"$65.00"
"849","Victoria",48.4217,-123.36657,"Entire home/apt",1,1,"$170.00"
"850","Victoria",48.42666,-123.37057,"Entire home/apt",1,1,"$170.00"
"851","Saanich",48.46349,-123.29871,"Entire home/apt",1,1,"$99.00"
"852","Langford",48.47265,-123.53774,"Entire home/apt",2,2,"$110.00"
"853","Esquimalt",48.42172,-123.41489,"Entire home/apt",3.5,3,"$890.00"
"854","Victoria",48.414,-123.35136,"Entire home/apt",1,1,"$110.00"
"855","Victoria",48.42206,-123.36498,"Entire home/apt",2,2,"$249.00"
"856","Salt Spring Island",48.94304,-123.58947,"Private room",1,1,"$200.00"
"857","Salt Spring Island",48.77172,-123.44816,"Entire home/apt",1,4,"$290.00"
"858","View Royal",48.44989,-123.43537,"Entire home/apt",1,1,"$135.00"
"859","Esquimalt",48.43041,-123.41957,"Entire home/apt",1.5,3,"$135.00"
"860","Salt Spring Island",48.89462,-123.58516,"Private room",1,0,"$85.00"
"861","Salt Spring Island",48.85496,-123.51323,"Entire home/apt",1,1,"$115.00"
"862","Salt Spring Island",48.82894,-123.48015,"Entire home/apt",1,1,"$119.00"
"863","Victoria",48.4186,-123.35273,"Entire home/apt",1,1,"$109.00"
"864","Victoria",48.43571,-123.33111,"Private room",1,1,"$68.00"
"865","Central Saanich",48.5552,-123.43521,"Entire home/apt",2,3,"$350.00"
"866","Sooke",48.39068,-123.63747,"Entire home/apt",1,2,"$68.00"
"867","Juan de Fuca",48.39753,-123.95777,"Entire home/apt",1,2,"$141.00"
"868","Southern Gulf Islands",48.80396,-123.2774,"Entire home/apt",1,1,"$135.00"
"869","Salt Spring Island",48.86058,-123.49962,"Entire home/apt",1,1,"$130.00"
"870","Saanich",48.44213,-123.32302,"Private room",1,1,"$99.00"
"871","Juan de Fuca",48.38148,-123.92978,"Entire home/apt",1,2,"$225.00"
"872","Victoria",48.42106,-123.38175,"Entire home/apt",2,2,"$184.00"
"873","Salt Spring Island",48.88386,-123.57677,"Private room",1.5,1,"$69.00"
"874","Victoria",48.42135,-123.37654,"Entire home/apt",2,2,"$190.00"
"875","Saanich",48.46647,-123.32262,"Entire home/apt",1,2,"$70.00"
"876","Victoria",48.42108,-123.34575,"Private room",1,1,"$150.00"
"877","Victoria",48.43128,-123.39347,"Entire home/apt",1,1,"$80.00"
"878","Victoria",48.42767,-123.36502,"Entire home/apt",1,1,"$195.00"
"879","Victoria",48.41764,-123.37781,"Entire home/apt",1,1,"$60.00"
"880","Saanich",48.45028,-123.41058,"Entire home/apt",1,1,"$69.00"
"881","Southern Gulf Islands",48.83942,-123.32125,"Entire home/apt",1,1,"$110.00"
"882","Victoria",48.42208,-123.37726,"Entire home/apt",2,2,"$99.00"
"883","Salt Spring Island",48.86035,-123.53295,"Entire home/apt",1,1,"$45.00"
"884","Southern Gulf Islands",48.84166,-123.32289,"Private room",1,1,"$180.00"
"885","Esquimalt",48.42832,-123.42449,"Entire home/apt",1,1,"$85.00"
"886","Victoria",48.41644,-123.35258,"Entire home/apt",1,2,"$195.00"
"887","Victoria",48.42689,-123.3628,"Entire home/apt",1,1,"$102.00"
"888","Victoria",48.44403,-123.34199,"Entire home/apt",1,1,"$85.00"
"889","Salt Spring Island",48.89026,-123.57436,"Hotel room",1.5,1,"$69.00"
"890","Salt Spring Island",48.88686,-123.57604,"Private room",1.5,2,"$141.00"
"891","Salt Spring Island",48.88539,-123.53283,"Entire home/apt",2,5,"$289.00"
"892","Salt Spring Island",48.91926,-123.54855,"Entire home/apt",1,3,"$235.00"
"893","Victoria",48.41345,-123.37201,"Private room",1,1,"$58.00"
"894","Victoria",48.42953,-123.36054,"Entire home/apt",1,1,"$119.00"
"895","Esquimalt",48.44417,-123.40219,"Private room",1,1,"$70.00"
"896","Salt Spring Island",48.79836,-123.47858,"Entire home/apt",1,1,"$70.00"
"897","Saanich",48.50435,-123.35565,"Entire home/apt",1,2,"$175.00"
"898","Southern Gulf Islands",48.80211,-123.31138,"Entire home/apt",2,2,"$99.00"
"899","Salt Spring Island",48.84493,-123.50316,"Entire home/apt",1.5,2,"$175.00"
"900","Saanich",48.51867,-123.38077,"Entire home/apt",1,1,"$60.00"
"901","Southern Gulf Islands",48.74897,-123.21752,"Entire home/apt",3,3,"$300.00"
"902","Saanich",48.47613,-123.31462,"Entire home/apt",1,2,"$125.00"
"903","Langford",48.44918,-123.51587,"Entire home/apt",1,1,"$68.00"
"904","Salt Spring Island",48.84533,-123.49207,"Private room",1,1,"$150.00"
"905","Victoria",48.4288,-123.35957,"Entire home/apt",1,1,"$99.00"
"906","Victoria",48.42983,-123.3672,"Entire home/apt",1,1,"$111.00"
"907","Saanich",48.49527,-123.38162,"Entire home/apt",1,1,"$107.00"
"908","Victoria",48.43579,-123.39094,"Private room",1,1,"$80.00"
"909","Saanich",48.46538,-123.29115,"Entire home/apt",2,2,"$155.00"
"910","Victoria",48.42075,-123.36465,"Entire home/apt",1,1,"$170.00"
"911","Salt Spring Island",48.8922,-123.5626,"Entire home/apt",1,2,"$131.00"
"912","Saanich",48.48315,-123.33472,"Private room",1,1,"$123.00"
"913","Victoria",48.42994,-123.36797,"Entire home/apt",1,1,"$172.00"
"914","Victoria",48.42896,-123.32853,"Entire home/apt",2,3,"$249.00"
"915","Langford",48.47636,-123.52679,"Entire home/apt",3.5,6,"$329.00"
"916","Saanich",48.46674,-123.32776,"Entire home/apt",1,3,"$89.00"
"917","Victoria",48.42834,-123.35933,"Entire home/apt",1,1,"$102.00"
"918","Victoria",48.41885,-123.37696,"Entire home/apt",1,1,"$150.00"
"919","Juan de Fuca",48.5527,-124.41691,"Entire home/apt",3,4,"$294.00"
"920","Saanich",48.47364,-123.39704,"Private room",1,1,"$42.00"
"921","Victoria",48.41984,-123.38221,"Entire home/apt",1,2,"$129.00"
"922","Southern Gulf Islands",48.85651,-123.27945,"Entire home/apt",1,1,"$141.00"
"923","Victoria",48.41116,-123.35545,"Entire home/apt",2,2,"$94.00"
"924","Sooke",48.38983,-123.68119,"Entire home/apt",2,3,"$172.00"
"925","Salt Spring Island",48.79746,-123.39816,"Entire home/apt",1.5,1,"$125.00"
"926","Victoria",48.40757,-123.3559,"Entire home/apt",1,2,"$125.00"
"927","Juan de Fuca",48.37717,-123.80629,"Entire home/apt",1,1,"$119.00"
"928","Victoria",48.40702,-123.35491,"Entire home/apt",1,1,"$119.00"
"929","Victoria",48.40875,-123.35204,"Entire home/apt",2,3,"$300.00"
"930","Oak Bay",48.41267,-123.32272,"Private room",1,1,"$70.00"
"931","Saanich",48.47893,-123.34878,"Entire home/apt",1,1,"$125.00"
"932","Southern Gulf Islands",48.80402,-123.31951,"Entire home/apt",1,1,"$180.00"
"933","View Royal",48.45792,-123.44104,"Private room",1,1,"$49.00"
"934","Southern Gulf Islands",48.83368,-123.2484,"Entire home/apt",1.5,1,"$130.00"
"935","Victoria",48.41605,-123.37122,"Entire home/apt",2,3,"$200.00"
"936","Victoria",48.43061,-123.36978,"Entire home/apt",1,1,"$85.00"
"937","Victoria",48.42846,-123.33271,"Entire home/apt",1,0,"$65.00"
"938","Victoria",48.42021,-123.36494,"Entire home/apt",2,2,"$220.00"
"939","Salt Spring Island",48.86228,-123.53402,"Entire home/apt",1,2,"$107.00"
"940","Salt Spring Island",48.77083,-123.44934,"Entire home/apt",1,0,"$115.00"
"941","Victoria",48.42809,-123.36146,"Entire home/apt",1,1,"$180.00"
"942","Victoria",48.41537,-123.3689,"Entire home/apt",1,2,"$115.00"
"943","Southern Gulf Islands",48.80382,-123.32224,"Entire home/apt",1,1,"$180.00"
"944","Langford",48.47191,-123.51814,"Entire home/apt",1,1,"$150.00"
"945","North Saanich",48.68518,-123.40535,"Entire home/apt",2,4,"$195.00"
"946","Esquimalt",48.42766,-123.406,"Entire home/apt",1,1,"$110.00"
"947","Victoria",48.42762,-123.36396,"Entire home/apt",1,2,"$151.00"
"948","Southern Gulf Islands",48.76662,-123.2537,"Entire home/apt",1,1,"$210.00"
"949","Victoria",48.42057,-123.36292,"Entire home/apt",1,1,"$160.00"
"950","Victoria",48.41163,-123.34438,"Entire home/apt",1,1,"$174.00"
"951","Victoria",48.41071,-123.3563,"Private room",1,2,"$98.00"
"952","Saanich",48.48356,-123.33528,"Private room",1,1,"$40.00"
"953","Victoria",48.43432,-123.33598,"Entire home/apt",1,3,"$200.00"
"954","Victoria",48.42982,-123.37054,"Entire home/apt",1,1,"$94.00"
"955","Victoria",48.42978,-123.36299,"Entire home/apt",1,2,"$118.00"
"956","Victoria",48.42729,-123.36832,"Entire home/apt",1,1,"$76.00"
"957","Esquimalt",48.42514,-123.41986,"Private room",1,1,"$80.00"
"958","Juan de Fuca",48.36115,-123.66156,"Entire home/apt",2.5,4,"$231.00"
"959","Salt Spring Island",48.93268,-123.59334,"Entire home/apt",1,1,"$314.00"
"960","Saanich",48.47455,-123.31569,"Entire home/apt",1,3,"$150.00"
"961","Oak Bay",48.43414,-123.31336,"Entire home/apt",1,1,"$76.00"
"962","Victoria",48.42149,-123.38068,"Entire home/apt",2,2,"$391.00"
"963","Juan de Fuca",48.55918,-124.40418,"Entire home/apt",1,1,"$225.00"
"964","Salt Spring Island",48.84008,-123.49045,"Private room",1,1,"$65.00"
"965","North Saanich",48.63521,-123.46293,"Entire home/apt",1,2,"$105.00"
"966","Salt Spring Island",48.83408,-123.47383,"Entire home/apt",2,3,"$395.00"
"967","Victoria",48.40699,-123.35384,"Entire home/apt",1,2,"$200.00"
"968","Sooke",48.3898,-123.63286,"Entire home/apt",1,1,"$243.00"
"969","Sooke",48.39012,-123.63419,"Private room",1,1,"$187.00"
"970","Sooke",48.38818,-123.63441,"Entire home/apt",1,1,"$232.00"
"971","Langford",48.46542,-123.51328,"Entire home/apt",1,1,"$60.00"
"972","Oak Bay",48.43255,-123.3077,"Entire home/apt",2,2,"$245.00"
"973","Juan de Fuca",48.33889,-123.63777,"Entire home/apt",1.5,3,"$195.00"
"974","Saanich",48.50524,-123.36804,"Entire home/apt",1,1,"$42.00"
"975","Saanich",48.50765,-123.36744,"Entire home/apt",1,1,"$105.00"
"976","Southern Gulf Islands",48.87764,-123.31592,"Entire home/apt",1,1,"$150.00"
"977","Salt Spring Island",48.84302,-123.49288,"Private room",1,1,"$125.00"
"978","Saanich",48.45447,-123.41356,"Private room",1,2,"$103.00"
"979","Victoria",48.42804,-123.36209,"Entire home/apt",1,2,"$130.00"
"980","Southern Gulf Islands",48.81144,-123.31009,"Entire home/apt",1,1,"$110.00"
"981","Saanich",48.52088,-123.37131,"Entire home/apt",1,1,"$130.00"
"982","Oak Bay",48.43504,-123.31115,"Private room",2,1,"$66.00"
"983","Victoria",48.44267,-123.36027,"Private room",1,1,"$76.00"
"984","Salt Spring Island",48.92633,-123.56018,"Entire home/apt",1,3,"$401.00"
"985","Salt Spring Island",48.84287,-123.49312,"Private room",1,1,"$95.00"
"986","Victoria",48.43267,-123.33424,"Entire home/apt",1,2,"$150.00"
"987","Southern Gulf Islands",48.87573,-123.32181,"Entire home/apt",1,2,"$110.00"
"988","Southern Gulf Islands",48.80182,-123.31269,"Entire home/apt",1.5,2,"$164.00"
"989","North Saanich",48.68761,-123.40281,"Private room",1,1,"$68.00"
"990","Saanich",48.44208,-123.3245,"Entire home/apt",1,0,"$99.00"
"991","Salt Spring Island",48.84734,-123.44797,"Private room",1,1,"$249.00"
"992","Victoria",48.42863,-123.37055,"Entire home/apt",1,1,"$170.00"
"993","Victoria",48.43961,-123.3545,"Entire home/apt",1,2,"$179.00"
"994","Salt Spring Island",48.9139,-123.52874,"Private room",1,1,"$99.00"
"995","Victoria",48.4302,-123.36404,"Entire home/apt",1,2,"$164.00"
"996","Colwood",48.42347,-123.47436,"Private room",1,1,"$52.00"
"997","Southern Gulf Islands",48.74788,-123.18777,"Entire home/apt",1.5,2,"$150.00"
"998","Saanich",48.49684,-123.39009,"Entire home/apt",2.5,2,"$200.00"
"999","Victoria",48.43356,-123.34816,"Entire home/apt",2.5,4,"$162.00"
"1000","Victoria",48.42364,-123.36411,"Entire home/apt",1,1,"$99.00"
"1001","Victoria",48.42801,-123.34994,"Entire home/apt",1,1,"$97.00"
"1002","Salt Spring Island",48.7821,-123.427,"Entire home/apt",1,0,"$99.00"
"1003","Saanich",48.46853,-123.33175,"Entire home/apt",2,2,"$159.00"
"1004","Sooke",48.38304,-123.73735,"Private room",1,1,"$70.00"
"1005","Esquimalt",48.44836,-123.4122,"Private room",1,1,"$80.00"
"1006","Saanich",48.45105,-123.32881,"Entire home/apt",1.5,3,"$184.00"
"1007","Saanich",48.46411,-123.36001,"Entire home/apt",1,1,"$68.00"
"1008","Victoria",48.42681,-123.36324,"Entire home/apt",1,1,"$168.00"
"1009","Esquimalt",48.42452,-123.41292,"Entire home/apt",1,1,"$110.00"
"1010","Sidney",48.64724,-123.39824,"Entire home/apt",2,2,"$150.00"
"1011","Victoria",48.44416,-123.35926,"Entire home/apt",2,3,"$249.00"
"1012","Victoria",48.41016,-123.35544,"Entire home/apt",1,1,"$69.00"
"1013","Saanich",48.4522,-123.35578,"Entire home/apt",1,1,"$125.00"
"1014","Victoria",48.4399,-123.39014,"Entire home/apt",2,4,"$249.00"
"1015","Victoria",48.41817,-123.34539,"Entire home/apt",1,1,"$135.00"
"1016","Saanich",48.44942,-123.32672,"Entire home/apt",1,1,"$76.00"
"1017","North Saanich",48.61539,-123.41631,"Entire home/apt",1,1,"$54.00"
"1018","Langford",48.46903,-123.5232,"Entire home/apt",1,1,"$97.00"
"1019","Victoria",48.43448,-123.35844,"Entire home/apt",1,0,"$90.00"
"1020","Sooke",48.37089,-123.7309,"Entire home/apt",2,2,"$125.00"
"1021","Juan de Fuca",48.37399,-123.68796,"Entire home/apt",1,1,"$50.00"
"1022","Victoria",48.41895,-123.37877,"Entire home/apt",1,1,"$90.00"
"1023","Southern Gulf Islands",48.74644,-123.22056,"Entire home/apt",1,1,"$105.00"
"1024","Oak Bay",48.41189,-123.31917,"Entire home/apt",1,1,"$115.00"
"1025","Sooke",48.35478,-123.73315,"Entire home/apt",2,3,"$171.00"
"1026","Saanich",48.46676,-123.32772,"Private room",1,1,"$58.00"
"1027","Oak Bay",48.41998,-123.31602,"Entire home/apt",1,0,"$90.00"
"1028","Saanich",48.45016,-123.32875,"Private room",1,1,"$88.00"
"1029","Saanich",48.44847,-123.33073,"Private room",1,1,"$68.00"
"1030","Victoria",48.41094,-123.33193,"Entire home/apt",1,1,"$76.00"
"1031","Saanich",48.47988,-123.41347,"Entire home/apt",2,3,"$294.00"
"1032","Victoria",48.44187,-123.34065,"Entire home/apt",1.5,2,"$249.00"
"1033","Sooke",48.36384,-123.73836,"Entire home/apt",1,1,"$89.00"
"1034","Central Saanich",48.60807,-123.39355,"Private room",2,2,"$125.00"
"1035","Metchosin",48.34889,-123.54742,"Entire home/apt",1,1,"$81.00"
"1036","Victoria",48.42594,-123.36231,"Entire home/apt",2,2,"$159.00"
"1037","Victoria",48.42713,-123.36287,"Entire home/apt",1,1,"$180.00"
"1038","Victoria",48.42811,-123.34377,"Entire home/apt",2,2,"$199.00"
"1039","Sidney",48.648,-123.40128,"Entire home/apt",1,0,"$105.00"
"1040","Saanich",48.46185,-123.36692,"Entire home/apt",1,1,"$68.00"
"1041","North Saanich",48.65855,-123.42626,"Entire home/apt",1,1,"$150.00"
"1042","Victoria",48.41831,-123.32924,"Entire home/apt",2,4,"$150.00"
"1043","Saanich",48.48202,-123.33317,"Private room",1,1,"$42.00"
"1044","Saanich",48.49055,-123.33803,"Entire home/apt",1,1,"$89.00"
"1045","Victoria",48.4291,-123.36395,"Entire home/apt",1,2,"$200.00"
"1046","Saanich",48.44952,-123.33054,"Entire home/apt",2,7,"$328.00"
"1047","Victoria",48.42743,-123.37019,"Entire home/apt",1,1,"$175.00"
"1048","Victoria",48.42891,-123.36908,"Entire home/apt",1,1,"$200.00"
"1049","Victoria",48.42886,-123.36954,"Entire home/apt",1,1,"$200.00"
"1050","Victoria",48.42734,-123.36962,"Entire home/apt",1,1,"$175.00"
"1051","Victoria",48.4094,-123.34715,"Entire home/apt",3,3,"$60.00"
"1052","Colwood",48.42206,-123.51305,"Entire home/apt",1,1,"$85.00"
"1053","Saanich",48.44862,-123.32888,"Private room",1,3,"$168.00"
"1054","Juan de Fuca",48.37282,-123.63424,"Entire home/apt",1,2,"$119.00"
"1055","Victoria",48.42228,-123.38352,"Entire home/apt",1,1,"$85.00"
"1056","Central Saanich",48.57684,-123.46442,"Entire home/apt",1,1,"$115.00"
"1057","Victoria",48.41865,-123.35846,"Private room",1,1,"$80.00"
"1058","Victoria",48.43129,-123.36817,"Entire home/apt",1,0,"$76.00"
"1059","Saanich",48.529,-123.37521,"Entire home/apt",1,2,"$95.00"
"1060","Saanich",48.45122,-123.38373,"Entire home/apt",1,3,"$249.00"
"1061","Langford",48.41331,-123.53584,"Entire home/apt",2,2,"$99.00"
"1062","Victoria",48.42928,-123.36799,"Entire home/apt",2,2,"$99.00"
"1063","Central Saanich",48.57554,-123.46589,"Entire home/apt",1,2,"$137.00"
"1064","Langford",48.45066,-123.48364,"Entire home/apt",1,2,"$105.00"
"1065","Saanich",48.46528,-123.33956,"Entire home/apt",1,1,"$56.00"
"1066","Juan de Fuca",48.56007,-124.40208,"Entire home/apt",1,3,"$200.00"
"1067","Langford",48.47082,-123.50243,"Private room",1,1,"$77.00"
"1068","Oak Bay",48.43373,-123.30825,"Entire home/apt",1,2,"$300.00"
"1069","Saanich",48.52828,-123.41748,"Entire home/apt",1,0,"$150.00"
"1070","Saanich",48.45354,-123.36024,"Entire home/apt",1,1,"$62.00"
"1071","Saanich",48.49355,-123.30644,"Entire home/apt",1.5,3,"$300.00"
"1072","Esquimalt",48.43102,-123.40174,"Entire home/apt",1,1,"$149.00"
"1073","Victoria",48.42751,-123.36714,"Entire home/apt",2,2,"$195.00"
"1074","Colwood",48.42126,-123.49129,"Entire home/apt",1,1,"$99.00"
"1075","Langford",48.47623,-123.52636,"Private room",1,1,"$99.00"
"1076","Salt Spring Island",48.77257,-123.49782,"Entire home/apt",1,0,"$85.00"
"1077","Victoria",48.41589,-123.37046,"Entire home/apt",1,0,"$80.00"
"1078","Juan de Fuca",48.55321,-124.4171,"Entire home/apt",2,3,"$240.00"
"1079","Langford",48.46589,-123.49979,"Private room",2,1,"$50.00"
"1080","Sooke",48.3984,-123.72327,"Entire home/apt",1,1,"$60.00"
"1081","Sooke",48.38191,-123.70837,"Entire home/apt",1,3,"$275.00"
"1082","Saanich",48.51079,-123.36812,"Entire home/apt",1,2,"$249.00"
"1083","Salt Spring Island",48.75091,-123.45919,"Entire home/apt",1,1,"$196.00"
"1084","Saanich",48.47006,-123.29646,"Entire home/apt",1,1,"$76.00"
"1085","Victoria",48.42089,-123.36495,"Entire home/apt",1,1,"$142.00"
"1086","Central Saanich",48.55748,-123.39417,"Entire home/apt",1,1,"$90.00"
"1087","Salt Spring Island",48.87818,-123.5293,"Entire home/apt",1,3,"$229.00"
"1088","Salt Spring Island",48.87865,-123.52849,"Entire home/apt",1,2,"$245.00"
"1089","Salt Spring Island",48.87988,-123.52999,"Entire home/apt",1,2,"$175.00"
"1090","Salt Spring Island",48.87946,-123.53005,"Entire home/apt",1,0,"$135.00"
"1091","Salt Spring Island",48.88019,-123.52898,"Entire home/apt",1,1,"$160.00"
"1092","Salt Spring Island",48.87991,-123.53517,"Entire home/apt",1,0,"$135.00"
"1093","Salt Spring Island",48.87946,-123.53234,"Entire home/apt",1,1,"$138.00"
"1094","Salt Spring Island",48.88019,-123.53056,"Entire home/apt",1,3,"$255.00"
"1095","Salt Spring Island",48.87836,-123.53012,"Entire home/apt",1,1,"$180.00"
"1096","Colwood",48.41889,-123.51306,"Entire home/apt",1,1,"$76.00"
"1097","View Royal",48.46502,-123.45092,"Entire home/apt",1,1,"$49.00"
"1098","Victoria",48.42886,-123.3691,"Entire home/apt",1,1,"$119.00"
"1099","Sidney",48.64722,-123.39939,"Entire home/apt",1,1,"$119.00"
"1100","Victoria",48.4125,-123.34711,"Entire home/apt",1,1,"$94.00"
"1101","Victoria",48.42728,-123.36789,"Entire home/apt",1.5,2,"$175.00"
"1102","Saanich",48.4629,-123.36308,"Private room",1,1,"$60.00"
"1103","Saanich",48.53618,-123.41511,"Entire home/apt",1,1,"$150.00"
"1104","Langford",48.46754,-123.50563,"Private room",1.5,1,"$34.00"
"1105","Langford",48.46878,-123.50505,"Private room",1.5,1,"$31.00"
"1106","Victoria",48.42779,-123.36684,"Entire home/apt",1,1,"$172.00"
"1107","Saanich",48.52798,-123.38749,"Entire home/apt",1,1,"$85.00"
"1108","Sooke",48.38753,-123.64733,"Entire home/apt",1,1,"$159.00"
"1109","Sooke",48.38766,-123.64852,"Entire home/apt",1,1,"$188.00"
"1110","Victoria",48.4235,-123.36563,"Entire home/apt",1,1,"$107.00"
"1111","Victoria",48.42589,-123.34639,"Entire home/apt",1,1,"$99.00"
"1112","Southern Gulf Islands",48.85067,-123.29641,"Entire home/apt",2,3,"$175.00"
"1113","Juan de Fuca",48.5564,-124.40628,"Entire home/apt",1,3,"$235.00"
"1114","Salt Spring Island",48.87652,-123.56319,"Entire home/apt",1,1,"$150.00"
"1115","Victoria",48.44217,-123.34065,"Entire home/apt",1,1,"$150.00"
