id,last_scraped,neighbourhood_group_cleansed,latitude,longitude,room_type,price
10369755,2019/3/25,Southern Gulf Islands,48.96629,-123.5536,Entire home/apt,140.00 
10371499,2019/3/25,Victoria,48.43623,-123.38777,Private room,51.00 
10386600,2019/3/25,Juan de Fuca,48.42541,-124.03952,Entire home/apt,89.00 
10386814,2019/3/25,Saanich,48.52696,-123.36776,Entire home/apt,140.00 
10393310,2019/3/25,Juan de Fuca,48.55386,-124.41912,Entire home/apt,175.00 
10408774,2019/3/25,Salt Spring Island,48.91057,-123.58221,Entire home/apt,435.00 
10413983,2019/3/25,Victoria,48.42868,-123.3344,Private room,85.00 
10418003,2019/3/25,Saanich,48.44937,-123.33021,Private room,60.00 
10472911,2019/3/25,Victoria,48.42282,-123.36507,Entire home/apt,195.00 
10475424,2019/3/25,Salt Spring Island,48.8026,-123.44609,Entire home/apt,93.00 
10477992,2019/3/25,Saanich,48.45101,-123.40505,Entire home/apt,81.00 
10496442,2019/3/25,Oak Bay,48.41778,-123.31364,Entire home/apt,48.00 
10553663,2019/3/25,Central Saanich,48.56469,-123.39947,Entire home/apt,60.00 
10568567,2019/3/25,Saanich,48.44502,-123.32254,Private room,75.00 
10593060,2019/3/25,Saanich,48.48272,-123.33958,Entire home/apt,85.00 
10594788,2019/3/25,Southern Gulf Islands,48.79997,-123.31232,Entire home/apt,171.00 
10611582,2019/3/25,Victoria,48.42603,-123.36861,Entire home/apt,81.00 
10631478,2019/3/25,Saanich,48.46853,-123.35537,Private room,47.00 
10632205,2019/3/25,Victoria,48.4082,-123.35477,Entire home/apt,130.00 
10650128,2019/3/25,Colwood,48.41669,-123.5065,Entire home/apt,97.00 
10660530,2019/3/25,Saanich,48.46344,-123.30123,Entire home/apt,150.00 
10684980,2019/3/25,North Saanich,48.61546,-123.4029,Entire home/apt,89.00 
10686473,2019/3/25,Saanich,48.43964,-123.32351,Entire home/apt,75.00 
10687739,2019/3/25,Victoria,48.43611,-123.33313,Entire home/apt,110.00 
10729887,2019/3/25,Salt Spring Island,48.92526,-123.56332,Entire home/apt,129.00 
10731939,2019/3/25,Langford,48.45492,-123.53515,Entire home/apt,95.00 
10749450,2019/3/25,Victoria,48.42931,-123.34306,Entire home/apt,90.00 
10756434,2019/3/25,Victoria,48.4209,-123.34594,Entire home/apt,99.00 
10805397,2019/3/25,Southern Gulf Islands,48.84505,-123.29593,Entire home/apt,130.00 
10832515,2019/3/25,Sooke,48.38382,-123.72489,Entire home/apt,109.00 
10834204,2019/3/25,Juan de Fuca,48.37514,-123.85387,Entire home/apt,500.00 
10840282,2019/3/25,Sidney,48.66685,-123.40275,Entire home/apt,129.00 
10859252,2019/3/25,Colwood,48.41655,-123.47956,Private room,89.00 
10860604,2019/3/25,Victoria,48.42191,-123.35333,Entire home/apt,60.00 
10879307,2019/3/25,Saanich,48.45255,-123.40996,Entire home/apt,140.00 
10879748,2019/3/25,Langford,48.46027,-123.48806,Entire home/apt,64.00 
10888708,2019/3/25,Oak Bay,48.43868,-123.30944,Entire home/apt,120.00 
10909340,2019/3/25,Highlands,48.47514,-123.52396,Entire home/apt,99.00 
10924625,2019/3/25,Juan de Fuca,48.37502,-123.85431,Private room,230.00 
10967055,2019/3/25,Central Saanich,48.6102,-123.47477,Entire home/apt,81.00 
10972433,2019/3/25,Victoria,48.42487,-123.35914,Entire home/apt,87.00 
11008034,2019/3/25,Saanich,48.47024,-123.37927,Entire home/apt,219.00 
11042151,2019/3/25,Victoria,48.42773,-123.3526,Entire home/apt,101.00 
11060554,2019/3/25,Southern Gulf Islands,48.75771,-123.20647,Entire home/apt,450.00 
11079492,2019/3/25,Victoria,48.43672,-123.33309,Entire home/apt,140.00 
11084827,2019/3/25,Victoria,48.42136,-123.38037,Entire home/apt,214.00 
11084967,2019/3/25,Victoria,48.42193,-123.38205,Entire home/apt,214.00 
11085155,2019/3/25,Victoria,48.42115,-123.37988,Entire home/apt,348.00 
11088743,2019/3/25,Victoria,48.42681,-123.34901,Entire home/apt,136.00 
11100192,2019/3/25,Victoria,48.4156,-123.37971,Entire home/apt,105.00 
11160560,2019/3/25,Salt Spring Island,48.92609,-123.57364,Entire home/apt,200.00 
11177913,2019/3/25,Central Saanich,48.58031,-123.46572,Private room,99.00 
11192626,2019/3/25,Saanich,48.47345,-123.33185,Entire home/apt,89.00 
11243817,2019/3/25,Saanich,48.48499,-123.31612,Entire home/apt,77.00 
11254297,2019/3/25,Sidney,48.66513,-123.40629,Private room,68.00 
11294052,2019/3/25,Victoria,48.42195,-123.38559,Entire home/apt,115.00 
11298740,2019/3/25,Saanich,48.45719,-123.35884,Entire home/apt,73.00 
11302460,2019/3/25,Victoria,48.42113,-123.38018,Entire home/apt,242.00 
11341815,2019/3/25,Salt Spring Island,48.85611,-123.51091,Entire home/apt,149.00 
11361297,2019/3/25,Juan de Fuca,48.36175,-123.80889,Entire home/apt,295.00 
11362235,2019/3/25,Victoria,48.42156,-123.37562,Entire home/apt,99.00 
11393275,2019/3/25,Langford,48.45301,-123.54165,Entire home/apt,48.00 
11416195,2019/3/25,North Saanich,48.69341,-123.43832,Entire home/apt,197.00 
11418727,2019/3/25,Victoria,48.41249,-123.37236,Private room,110.00 
11458215,2019/3/25,Southern Gulf Islands,48.80846,-123.19396,Entire home/apt,450.00 
11532196,2019/3/25,Saanich,48.47765,-123.36207,Private room,50.00 
11555719,2019/3/25,Oak Bay,48.44556,-123.31703,Entire home/apt,75.00 
11568164,2019/3/25,Saanich,48.45422,-123.34361,Entire home/apt,490.00 
11572245,2019/3/25,Southern Gulf Islands,48.99864,-123.56553,Entire home/apt,85.00 
11572902,2019/3/25,Victoria,48.42484,-123.3474,Entire home/apt,125.00 
11586708,2019/3/25,Salt Spring Island,48.8579,-123.50928,Private room,160.00 
11591689,2019/3/25,Victoria,48.4305,-123.33168,Entire home/apt,105.00 
11608577,2019/3/25,Langford,48.46514,-123.51087,Entire home/apt,279.00 
11608828,2019/3/25,Victoria,48.42531,-123.36322,Entire home/apt,149.00 
11611492,2019/3/25,Saanich,48.45324,-123.32815,Private room,70.00 
11635410,2019/3/25,Juan de Fuca,48.38101,-123.90308,Entire home/apt,180.00 
11637889,2019/3/25,Saanich,48.49089,-123.40092,Entire home/apt,150.00 
11640237,2019/3/25,Esquimalt,48.44078,-123.39688,Entire home/apt,60.00 
11649703,2019/3/25,Southern Gulf Islands,48.89325,-123.33817,Entire home/apt,115.00 
11658120,2019/3/25,Juan de Fuca,48.3762,-123.84028,Entire home/apt,150.00 
11660169,2019/3/25,Salt Spring Island,48.77796,-123.49699,Entire home/apt,120.00 
11675587,2019/3/25,Saanich,48.45478,-123.32836,Private room,220.00 
11679350,2019/3/25,Victoria,48.4247,-123.36696,Entire home/apt,196.00 
11699466,2019/3/25,Saanich,48.45006,-123.36572,Entire home/apt,150.00 
11737167,2019/3/25,Langford,48.45395,-123.48745,Entire home/apt,67.00 
11770824,2019/3/25,Juan de Fuca,48.52683,-123.54433,Entire home/apt,299.00 
11772677,2019/3/25,Salt Spring Island,48.77695,-123.40924,Entire home/apt,250.00 
11824649,2019/3/25,Victoria,48.42862,-123.362,Entire home/apt,175.00 
11827676,2019/3/25,Southern Gulf Islands,48.74513,-123.17776,Entire home/apt,275.00 
11828623,2019/3/25,Saanich,48.52112,-123.36631,Entire home/apt,125.00 
11842994,2019/3/25,Victoria,48.42842,-123.33587,Entire home/apt,64.00 
11848792,2019/3/25,Langford,48.46582,-123.49885,Private room,39.00 
11859192,2019/3/25,Saanich,48.45579,-123.26668,Entire home/apt,226.00 
11883525,2019/3/25,Langford,48.47594,-123.53318,Entire home/apt,103.00 
11909920,2019/3/25,Esquimalt,48.44556,-123.41188,Entire home/apt,180.00 
11923199,2019/3/25,Victoria,48.44107,-123.33269,Entire home/apt,85.00 
11928520,2019/3/25,Victoria,48.43243,-123.34213,Entire home/apt,209.00 
11932301,2019/3/25,Saanich,48.45398,-123.32655,Private room,50.00 
11944412,2019/3/25,Langford,48.42895,-123.53064,Entire home/apt,551.00 
11972050,2019/3/25,Victoria,48.42532,-123.35703,Entire home/apt,120.00 
11985579,2019/3/25,Victoria,48.42367,-123.35364,Entire home/apt,86.00 
11991702,2019/3/25,Saanich,48.47787,-123.36327,Private room,46.00 
12009978,2019/3/25,Sooke,48.37397,-123.72799,Private room,50.00 
12010091,2019/3/25,Victoria,48.42932,-123.36326,Entire home/apt,91.00 
12021988,2019/3/25,Victoria,48.43846,-123.39059,Entire home/apt,140.00 
12034891,2019/3/25,Victoria,48.42604,-123.36242,Entire home/apt,99.00 
12037949,2019/3/25,Salt Spring Island,48.85924,-123.51509,Entire home/apt,99.00 
12038812,2019/3/25,Saanich,48.45029,-123.40994,Entire home/apt,115.00 
12041061,2019/3/25,Juan de Fuca,48.38134,-123.90781,Entire home/apt,345.00 
12067676,2019/3/25,Langford,48.47009,-123.48687,Entire home/apt,125.00 
12086192,2019/3/25,Victoria,48.441,-123.37375,Entire home/apt,81.00 
12092909,2019/3/25,Salt Spring Island,48.83446,-123.47437,Entire home/apt,120.00 
12093310,2019/3/25,Saanich,48.46927,-123.3449,Private room,149.00 
12111148,2019/3/25,Victoria,48.42264,-123.36582,Entire home/apt,330.00 
12114776,2019/3/25,Colwood,48.42328,-123.49613,Entire home/apt,125.00 
12136262,2019/3/25,Victoria,48.41289,-123.37389,Entire home/apt,103.00 
12147967,2019/3/25,Central Saanich,48.58607,-123.42037,Entire home/apt,195.00 
12154279,2019/3/25,Sooke,48.37552,-123.72017,Entire home/apt,120.00 
12156952,2019/3/25,Southern Gulf Islands,48.93967,-123.49281,Entire home/apt,150.00 
12168050,2019/3/25,Victoria,48.43393,-123.38899,Private room,40.00 
12168218,2019/3/25,Victoria,48.42195,-123.36492,Entire home/apt,189.00 
12170016,2019/3/25,Victoria,48.40838,-123.35311,Entire home/apt,169.00 
12171456,2019/3/25,Victoria,48.41221,-123.3757,Entire home/apt,50.00 
12187198,2019/3/25,Langford,48.45931,-123.51103,Entire home/apt,250.00 
12205428,2019/3/25,Victoria,48.43616,-123.33229,Entire home/apt,299.00 
12209573,2019/3/25,Victoria,48.41717,-123.36881,Entire home/apt,75.00 
12213157,2019/3/25,Salt Spring Island,48.87185,-123.55568,Entire home/apt,89.00 
12219298,2019/3/25,Salt Spring Island,48.84179,-123.50622,Entire home/apt,115.00 
12225518,2019/3/25,Victoria,48.4113,-123.35562,Entire home/apt,115.00 
12230481,2019/3/25,Victoria,48.42813,-123.36805,Entire home/apt,180.00 
12244820,2019/3/25,North Saanich,48.62307,-123.41796,Entire home/apt,79.00 
12250890,2019/3/25,Victoria,48.41678,-123.36815,Entire home/apt,78.00 
12250931,2019/3/25,Victoria,48.43237,-123.34877,Private room,85.00 
12275544,2019/3/25,Victoria,48.44189,-123.35632,Entire home/apt,195.00 
12275582,2019/3/25,Salt Spring Island,48.76488,-123.45518,Private room,50.00 
12324255,2019/3/25,Oak Bay,48.44316,-123.32093,Private room,64.00 
12367876,2019/3/25,Victoria,48.43733,-123.35515,Private room,43.00 
12369940,2019/3/25,Juan de Fuca,48.40283,-123.98824,Entire home/apt,200.00 
12381941,2019/3/25,Victoria,48.42763,-123.36464,Entire home/apt,86.00 
12384495,2019/3/25,Salt Spring Island,48.88861,-123.50279,Private room,110.00 
12388899,2019/3/25,Salt Spring Island,48.82457,-123.49296,Entire home/apt,90.00 
12389456,2019/3/25,Salt Spring Island,48.79579,-123.45539,Entire home/apt,244.00 
12427243,2019/3/25,Oak Bay,48.42972,-123.32005,Entire home/apt,107.00 
12433762,2019/3/25,Salt Spring Island,48.80826,-123.4517,Private room,48.00 
12452183,2019/3/25,North Saanich,48.67915,-123.45474,Entire home/apt,165.00 
12453891,2019/3/25,Victoria,48.42739,-123.36748,Entire home/apt,89.00 
12469773,2019/3/25,Victoria,48.43003,-123.37734,Entire home/apt,150.00 
12492716,2019/3/25,Victoria,48.42661,-123.36129,Entire home/apt,149.00 
12496364,2019/3/25,Saanich,48.52767,-123.43882,Entire home/apt,64.00 
12496581,2019/3/25,Saanich,48.46447,-123.3458,Entire home/apt,110.00 
12496865,2019/3/25,Saanich,48.46618,-123.32681,Entire home/apt,75.00 
12513336,2019/3/25,Southern Gulf Islands,48.83552,-123.31748,Entire home/apt,181.00 
12534898,2019/3/25,Colwood,48.41691,-123.48139,Private room,60.00 
12543138,2019/3/25,Southern Gulf Islands,48.87814,-123.32389,Entire home/apt,120.00 
12547812,2019/3/25,Langford,48.42774,-123.53222,Entire home/apt,85.00 
12558951,2019/3/25,Saanich,48.45456,-123.41851,Entire home/apt,70.00 
12562814,2019/3/25,Esquimalt,48.43607,-123.40499,Entire home/apt,120.00 
12591050,2019/3/25,Salt Spring Island,48.83888,-123.49726,Entire home/apt,99.00 
12592138,2019/3/25,Central Saanich,48.57583,-123.4089,Entire home/apt,55.00 
12600642,2019/3/25,Salt Spring Island,48.76847,-123.39238,Entire home/apt,189.00 
12612123,2019/3/25,Salt Spring Island,48.77407,-123.45019,Entire home/apt,279.00 
12621526,2019/3/25,Saanich,48.50188,-123.39058,Entire home/apt,169.00 
12716050,2019/3/25,Victoria,48.44471,-123.35926,Entire home/apt,52.00 
12733269,2019/3/25,Victoria,48.42229,-123.37627,Entire home/apt,132.00 
12756558,2019/3/25,Victoria,48.42822,-123.36915,Entire home/apt,140.00 
12763205,2019/3/25,Southern Gulf Islands,48.84211,-123.32179,Private room,189.00 
12776409,2019/3/25,Salt Spring Island,48.79958,-123.3999,Entire home/apt,160.00 
12795905,2019/3/25,Langford,48.4542,-123.47642,Entire home/apt,120.00 
12798196,2019/3/25,Victoria,48.41845,-123.38296,Entire home/apt,90.00 
12798220,2019/3/25,Victoria,48.43403,-123.33207,Entire home/apt,258.00 
12812834,2019/3/25,Esquimalt,48.42487,-123.40844,Private room,89.00 
12826914,2019/3/25,Esquimalt,48.42829,-123.40079,Entire home/apt,52.00 
12847514,2019/3/25,Saanich,48.45324,-123.26726,Entire home/apt,70.00 
12848297,2019/3/25,Victoria,48.42837,-123.36698,Entire home/apt,89.00 
12853918,2019/3/25,Juan de Fuca,48.55554,-124.41711,Entire home/apt,275.00 
12855776,2019/3/25,Saanich,48.44779,-123.32199,Entire home/apt,149.00 
12856541,2019/3/25,Saanich,48.46794,-123.36583,Entire home/apt,64.00 
12871872,2019/3/25,Victoria,48.4217,-123.36657,Entire home/apt,200.00 
12872299,2019/3/25,Victoria,48.42666,-123.37057,Entire home/apt,200.00 
12884771,2019/3/25,Saanich,48.46349,-123.29871,Entire home/apt,99.00 
12887098,2019/3/25,Langford,48.47265,-123.53774,Entire home/apt,124.00 
12902079,2019/3/25,Esquimalt,48.42172,-123.41489,Entire home/apt,904.00 
12902831,2019/3/25,Victoria,48.414,-123.35136,Entire home/apt,110.00 
12903517,2019/3/25,Victoria,48.42206,-123.36498,Entire home/apt,265.00 
12925681,2019/3/25,Salt Spring Island,48.94304,-123.58947,Private room,150.00 
12946041,2019/3/25,Salt Spring Island,48.77172,-123.44816,Entire home/apt,290.00 
12950843,2019/3/25,View Royal,48.44989,-123.43537,Entire home/apt,120.00 
12951369,2019/3/25,Esquimalt,48.43041,-123.41957,Entire home/apt,136.00 
12972553,2019/3/25,Salt Spring Island,48.89462,-123.58516,Private room,85.00 
12986692,2019/3/25,Salt Spring Island,48.85496,-123.51323,Entire home/apt,115.00 
13001293,2019/3/25,Salt Spring Island,48.82894,-123.48015,Entire home/apt,120.00 
13006760,2019/3/25,Victoria,48.4186,-123.35273,Entire home/apt,81.00 
13030613,2019/3/25,Victoria,48.43571,-123.33111,Private room,68.00 
13044790,2019/3/25,Central Saanich,48.5552,-123.43521,Entire home/apt,350.00 
13045404,2019/3/25,Sooke,48.39068,-123.63747,Entire home/apt,68.00 
13047214,2019/3/25,Juan de Fuca,48.39753,-123.95777,Entire home/apt,125.00 
13062989,2019/3/25,Southern Gulf Islands,48.80396,-123.2774,Private room,136.00 
13064229,2019/3/25,Victoria,48.43608,-123.3499,Entire home/apt,89.00 
13064260,2019/3/25,Salt Spring Island,48.86058,-123.49962,Entire home/apt,136.00 
13076430,2019/3/25,Saanich,48.44213,-123.32302,Private room,99.00 
13078478,2019/3/25,Juan de Fuca,48.38148,-123.92978,Entire home/apt,226.00 
13097532,2019/3/25,Salt Spring Island,48.88386,-123.57677,Private room,68.00 
13098184,2019/3/25,Victoria,48.42135,-123.37654,Entire home/apt,189.00 
13112141,2019/3/25,Saanich,48.46647,-123.32262,Entire home/apt,70.00 
13112375,2019/3/25,Victoria,48.42108,-123.34575,Private room,150.00 
13112433,2019/3/25,Southern Gulf Islands,48.77591,-123.31839,Entire home/apt,312.00 
13114696,2019/3/25,Victoria,48.43128,-123.39347,Entire home/apt,79.00 
13125545,2019/3/25,Victoria,48.42767,-123.36502,Entire home/apt,195.00 
13127196,2019/3/25,View Royal,48.46278,-123.45365,Entire home/apt,162.00 
13138637,2019/3/25,Victoria,48.41764,-123.37781,Entire home/apt,60.00 
13153700,2019/3/25,Saanich,48.45028,-123.41058,Entire home/apt,68.00 
13155530,2019/3/25,Southern Gulf Islands,48.83942,-123.32125,Entire home/apt,110.00 
13157219,2019/3/25,Victoria,48.42208,-123.37726,Entire home/apt,99.00 
13157564,2019/3/25,Salt Spring Island,48.86035,-123.53295,Entire home/apt,46.00 
13169424,2019/3/25,Southern Gulf Islands,48.84166,-123.32289,Private room,180.00 
13188888,2019/3/25,Victoria,48.41631,-123.37696,Entire home/apt,250.00 
13190440,2019/3/25,Saanich,48.45625,-123.29944,Entire home/apt,133.00 
13191442,2019/3/25,Esquimalt,48.42832,-123.42449,Entire home/apt,85.00 
13193104,2019/3/25,Victoria,48.41644,-123.35258,Entire home/apt,195.00 
13226392,2019/3/25,Victoria,48.42689,-123.3628,Entire home/apt,130.00 
13231692,2019/3/25,View Royal,48.46308,-123.45424,Private room,20.00 
13232970,2019/3/25,Victoria,48.42478,-123.35649,Entire home/apt,75.00 
13251585,2019/3/25,Victoria,48.44403,-123.34199,Entire home/apt,85.00 
13264457,2019/3/25,Salt Spring Island,48.89026,-123.57436,Private room,68.00 
13264604,2019/3/25,Salt Spring Island,48.88686,-123.57604,Private room,141.00 
13265105,2019/3/25,Salt Spring Island,48.88539,-123.53283,Entire home/apt,289.00 
13265593,2019/3/25,Salt Spring Island,48.91926,-123.54855,Entire home/apt,299.00 
13276119,2019/3/25,Victoria,48.41345,-123.37201,Private room,59.00 
13281974,2019/3/25,Victoria,48.42953,-123.36054,Entire home/apt,120.00 
13285391,2019/3/25,Esquimalt,48.44417,-123.40219,Private room,70.00 
13315934,2019/3/25,Victoria,48.42633,-123.36951,Entire home/apt,129.00 
13345354,2019/3/25,Salt Spring Island,48.79836,-123.47858,Entire home/apt,70.00 
13357408,2019/3/25,Saanich,48.50435,-123.35565,Entire home/apt,175.00 
13369123,2019/3/25,Southern Gulf Islands,48.80211,-123.31138,Entire home/apt,99.00 
13374069,2019/3/25,Salt Spring Island,48.84493,-123.50316,Entire home/apt,175.00 
13374848,2019/3/25,Saanich,48.51867,-123.38077,Entire home/apt,60.00 
13377198,2019/3/25,Salt Spring Island,48.8723,-123.49917,Entire home/apt,160.00 
13390263,2019/3/25,Victoria,48.41276,-123.35603,Entire home/apt,102.00 
13391448,2019/3/25,Southern Gulf Islands,48.74897,-123.21752,Entire home/apt,299.00 
13394688,2019/3/25,Saanich,48.47613,-123.31462,Entire home/apt,99.00 
13395863,2019/3/25,Southern Gulf Islands,48.89144,-123.38409,Entire home/apt,125.00 
13417295,2019/3/25,Langford,48.44918,-123.51587,Entire home/apt,64.00 
13418530,2019/3/25,Salt Spring Island,48.84533,-123.49207,Private room,150.00 
13434542,2019/3/25,Victoria,48.4288,-123.35957,Entire home/apt,99.00 
13436533,2019/3/25,Victoria,48.42983,-123.3672,Entire home/apt,111.00 
13447652,2019/3/25,Esquimalt,48.42507,-123.40418,Entire home/apt,85.00 
13451360,2019/3/25,Saanich,48.49527,-123.38162,Entire home/apt,107.00 
13459496,2019/3/25,Victoria,48.43579,-123.39094,Private room,81.00 
13474847,2019/3/25,Saanich,48.46538,-123.29115,Entire home/apt,154.00 
13478224,2019/3/25,Victoria,48.42075,-123.36465,Entire home/apt,171.00 
13478382,2019/3/25,Salt Spring Island,48.8922,-123.5626,Entire home/apt,133.00 
13481151,2019/3/25,Saanich,48.48315,-123.33472,Private room,124.00 
13489095,2019/3/25,Victoria,48.42994,-123.36797,Entire home/apt,172.00 
13495649,2019/3/25,Salt Spring Island,48.89136,-123.52831,Entire home/apt,145.00 
13495909,2019/3/25,Victoria,48.42896,-123.32853,Entire home/apt,250.00 
13496179,2019/3/25,Saanich,48.45549,-123.35854,Entire home/apt,77.00 
13507148,2019/3/25,Victoria,48.41717,-123.36086,Entire home/apt,200.00 
13507247,2019/3/25,Langford,48.47636,-123.52679,Entire home/apt,400.00 
13513456,2019/3/25,Saanich,48.46849,-123.37789,Entire home/apt,48.00 
13513589,2019/3/25,Southern Gulf Islands,48.87761,-123.32112,Entire home/apt,136.00 
13541930,2019/3/25,Saanich,48.46674,-123.32776,Entire home/apt,89.00 
13544771,2019/3/25,Victoria,48.42834,-123.35933,Entire home/apt,106.00 
13550701,2019/3/25,Victoria,48.41885,-123.37696,Entire home/apt,150.00 
13564269,2019/3/25,Juan de Fuca,48.5527,-124.41691,Entire home/apt,294.00 
13566544,2019/3/25,Saanich,48.47364,-123.39704,Private room,42.00 
13566555,2019/3/25,Victoria,48.41984,-123.38221,Entire home/apt,128.00 
13574378,2019/3/25,Southern Gulf Islands,48.85651,-123.27945,Entire home/apt,140.00 
13590813,2019/3/25,Victoria,48.41116,-123.35545,Entire home/apt,94.00 
13618100,2019/3/25,Sooke,48.38983,-123.68119,Entire home/apt,175.00 
13618237,2019/3/25,Salt Spring Island,48.79746,-123.39816,Entire home/apt,125.00 
13638441,2019/3/25,Victoria,48.40757,-123.3559,Entire home/apt,125.00 
13639301,2019/3/25,Juan de Fuca,48.37717,-123.80629,Entire home/apt,120.00 
13639314,2019/3/25,Victoria,48.40702,-123.35491,Entire home/apt,120.00 
13642243,2019/3/25,Victoria,48.40875,-123.35204,Entire home/apt,299.00 
13653870,2019/3/25,Langford,48.47046,-123.50381,Shared room,17.00 
13668118,2019/3/25,Oak Bay,48.41267,-123.32272,Private room,70.00 
13672714,2019/3/25,Saanich,48.47893,-123.34878,Entire home/apt,110.00 
13674531,2019/3/25,Southern Gulf Islands,48.80402,-123.31951,Entire home/apt,175.00 
13675792,2019/3/25,View Royal,48.45792,-123.44104,Private room,48.00 
13676222,2019/3/25,Southern Gulf Islands,48.83368,-123.2484,Entire home/apt,130.00 
13676937,2019/3/25,Victoria,48.41605,-123.37122,Entire home/apt,299.00 
13686467,2019/3/25,Victoria,48.43061,-123.36978,Entire home/apt,85.00 
13688451,2019/3/25,Victoria,48.42846,-123.33271,Entire home/apt,64.00 
13694347,2019/3/25,Victoria,48.42021,-123.36494,Entire home/apt,220.00 
13696281,2019/3/25,Salt Spring Island,48.86228,-123.53402,Entire home/apt,107.00 
13698258,2019/3/25,Sidney,48.65961,-123.39856,Entire home/apt,81.00 
13699673,2019/3/25,Salt Spring Island,48.77083,-123.44934,Entire home/apt,115.00 
13708641,2019/3/25,Victoria,48.42809,-123.36146,Entire home/apt,180.00 
13709810,2019/3/25,Victoria,48.41537,-123.3689,Entire home/apt,85.00 
13713346,2019/3/25,Southern Gulf Islands,48.80382,-123.32224,Entire home/apt,175.00 
13726870,2019/3/25,Langford,48.47191,-123.51814,Entire home/apt,150.00 
13731195,2019/3/25,North Saanich,48.68518,-123.40535,Entire home/apt,195.00 
13734850,2019/3/25,Esquimalt,48.42766,-123.406,Entire home/apt,110.00 
13735635,2019/3/25,Victoria,48.42762,-123.36396,Entire home/apt,165.00 
13746826,2019/3/25,Southern Gulf Islands,48.76662,-123.2537,Entire home/apt,209.00 
13750224,2019/3/25,Victoria,48.42057,-123.36292,Entire home/apt,160.00 
13752769,2019/3/25,Victoria,48.41163,-123.34438,Entire home/apt,175.00 
13754092,2019/3/25,Victoria,48.41071,-123.3563,Private room,98.00 
13755104,2019/3/25,Saanich,48.48356,-123.33528,Private room,40.00 
13761046,2019/3/25,Victoria,48.43432,-123.33598,Entire home/apt,200.00 
13761843,2019/3/25,Victoria,48.42982,-123.37054,Entire home/apt,94.00 
13762460,2019/3/25,Victoria,48.42978,-123.36299,Entire home/apt,118.00 
13765204,2019/3/25,Victoria,48.42729,-123.36832,Entire home/apt,75.00 
13773136,2019/3/25,Esquimalt,48.42514,-123.41986,Private room,81.00 
13782295,2019/3/25,Juan de Fuca,48.36115,-123.66156,Entire home/apt,231.00 
13784036,2019/3/25,Salt Spring Island,48.93268,-123.59334,Entire home/apt,316.00 
13789121,2019/3/25,Saanich,48.47455,-123.31569,Entire home/apt,150.00 
13796847,2019/3/25,Oak Bay,48.43414,-123.31336,Entire home/apt,75.00 
13809386,2019/3/25,Victoria,48.42149,-123.38068,Entire home/apt,329.00 
13812083,2019/3/25,Juan de Fuca,48.55918,-124.40418,Entire home/apt,226.00 
13813890,2019/3/25,Salt Spring Island,48.84008,-123.49045,Private room,64.00 
13814098,2019/3/25,North Saanich,48.63521,-123.46293,Entire home/apt,140.00 
13816010,2019/3/25,Salt Spring Island,48.83408,-123.47383,Entire home/apt,395.00 
13831338,2019/3/25,Victoria,48.40699,-123.35384,Entire home/apt,200.00 
13844654,2019/3/25,Sooke,48.3898,-123.63286,Entire home/apt,243.00 
13845755,2019/3/25,Sooke,48.39012,-123.63419,Private room,187.00 
13847049,2019/3/25,Sooke,48.38818,-123.63441,Entire home/apt,232.00 
13865416,2019/3/25,Langford,48.46542,-123.51328,Entire home/apt,60.00 
13866511,2019/3/25,Oak Bay,48.43255,-123.3077,Entire home/apt,244.00 
13867116,2019/3/25,Juan de Fuca,48.33889,-123.63777,Entire home/apt,195.00 
13868213,2019/3/25,Esquimalt,48.423,-123.40835,Entire home/apt,81.00 
13882275,2019/3/25,Saanich,48.50524,-123.36804,Entire home/apt,42.00 
13899478,2019/3/25,Salt Spring Island,48.88541,-123.54601,Entire home/apt,165.00 
13914377,2019/3/25,Saanich,48.50765,-123.36744,Entire home/apt,105.00 
13914539,2019/3/25,Central Saanich,48.59658,-123.44806,Entire home/apt,90.00 
13914656,2019/3/25,Southern Gulf Islands,48.87764,-123.31592,Entire home/apt,150.00 
13915588,2019/3/25,Salt Spring Island,48.84302,-123.49288,Private room,125.00 
13926780,2019/3/25,Saanich,48.45447,-123.41356,Private room,103.00 
13927304,2019/3/25,Victoria,48.42804,-123.36209,Entire home/apt,130.00 
13929339,2019/3/25,Southern Gulf Islands,48.81144,-123.31009,Entire home/apt,110.00 
13939898,2019/3/25,Saanich,48.52088,-123.37131,Entire home/apt,98.00 
13956271,2019/3/25,Oak Bay,48.43504,-123.31115,Private room,67.00 
13974719,2019/3/25,Victoria,48.44267,-123.36027,Private room,75.00 
13981873,2019/3/25,Salt Spring Island,48.92633,-123.56018,Entire home/apt,400.00 
13993941,2019/3/25,Salt Spring Island,48.84287,-123.49312,Private room,95.00 
13999336,2019/3/25,Victoria,48.43267,-123.33424,Entire home/apt,150.00 
13999492,2019/3/25,Victoria,48.41425,-123.32804,Entire home/apt,350.00 
13999967,2019/3/25,Southern Gulf Islands,48.87573,-123.32181,Entire home/apt,110.00 
14007177,2019/3/25,Southern Gulf Islands,48.80182,-123.31269,Entire home/apt,165.00 
14008822,2019/3/25,North Saanich,48.68761,-123.40281,Private room,67.00 
14013161,2019/3/25,Saanich,48.44208,-123.3245,Entire home/apt,99.00 
14027394,2019/3/25,Salt Spring Island,48.84734,-123.44797,Private room,248.00 
