id,last_scraped,neighbourhood_group_cleansed,latitude,longitude,room_type,price
23494983,2019/8/31,Langford,48.46647,-123.50358,Entire home/apt,235
23497408,2019/8/31,Salt Spring Island,48.76013,-123.45293,Private room,206
23501099,2019/8/31,Juan de Fuca,48.44873,-123.42123,Entire home/apt,78
23520764,2019/8/31,Southern Gulf Islands,48.84034,-123.33001,Entire home/apt,150
23541909,2019/8/31,Sidney,48.64478,-123.39932,Entire home/apt,140
23546998,2019/8/31,Victoria,48.43586,-123.38756,Private room,51
23562474,2019/8/31,Highlands,48.51031,-123.46028,Entire home/apt,426
23567464,2019/8/31,Central Saanich,48.57321,-123.4401,Private room,47
23578129,2019/8/31,Esquimalt,48.44808,-123.40761,Private room,70
23590675,2019/8/31,Saanich,48.47468,-123.38719,Entire home/apt,100
23611702,2019/8/31,Victoria,48.42767,-123.36725,Entire home/apt,130
23628501,2019/8/31,Saanich,48.44312,-123.33093,Entire home/apt,250
23631243,2019/8/31,Salt Spring Island,48.84313,-123.50191,Entire home/apt,120
23631646,2019/8/31,Victoria,48.42844,-123.36884,Entire home/apt,89
23633328,2019/8/31,Langford,48.46353,-123.5134,Entire home/apt,120
23648928,2019/8/31,Juan de Fuca,48.3766,-123.68673,Entire home/apt,475
23663645,2019/8/31,Salt Spring Island,48.85481,-123.50115,Entire home/apt,399
23664157,2019/8/31,Victoria,48.4282,-123.37594,Entire home/apt,109
23665508,2019/8/31,Salt Spring Island,48.85554,-123.50234,Entire home/apt,399
23700383,2019/8/31,Saanich,48.45145,-123.34146,Private room,51
23726434,2019/8/31,Victoria,48.42766,-123.36932,Entire home/apt,70
23760122,2019/8/31,Juan de Fuca,48.55378,-124.41642,Entire home/apt,250
23760212,2019/8/31,Victoria,48.42186,-123.36585,Entire home/apt,249
23767176,2019/8/31,Saanich,48.46783,-123.36612,Entire home/apt,145
23769356,2019/8/31,Saanich,48.45108,-123.41132,Entire home/apt,77
23772352,2019/8/31,Victoria,48.42882,-123.36637,Entire home/apt,89
23772679,2019/8/31,Southern Gulf Islands,48.75321,-123.2744,Private room,177
23787016,2019/8/31,Victoria,48.42801,-123.36787,Entire home/apt,118
23790311,2019/8/31,Salt Spring Island,48.82994,-123.47628,Entire home/apt,74
23791019,2019/8/31,Esquimalt,48.4324,-123.41118,Private room,51
23810055,2019/8/31,Salt Spring Island,48.91053,-123.52556,Private room,110
23820689,2019/8/31,Esquimalt,48.43014,-123.4155,Shared room,51
23822093,2019/8/31,Langford,48.44996,-123.4882,Entire home/apt,85
23822542,2019/8/31,Salt Spring Island,48.8542,-123.50168,Entire home/apt,399
23827371,2019/8/31,Juan de Fuca,48.38347,-123.93858,Entire home/apt,94
23841564,2019/8/31,Central Saanich,48.56552,-123.46568,Private room,60
23841602,2019/8/31,Colwood,48.43152,-123.49165,Private room,60
23843537,2019/8/31,Esquimalt,48.42867,-123.41435,Entire home/apt,94
23843636,2019/8/31,Saanich,48.45342,-123.39882,Entire home/apt,68
23851809,2019/8/31,Victoria,48.43129,-123.34228,Private room,65
23879746,2019/8/31,Saanich,48.44944,-123.3278,Entire home/apt,74
23896451,2019/8/31,Victoria,48.4293,-123.36706,Entire home/apt,149
23903940,2019/8/31,Salt Spring Island,48.88324,-123.56752,Entire home/apt,150
23904548,2019/8/31,Juan de Fuca,48.42648,-124.06589,Entire home/apt,98
23917452,2019/8/31,Salt Spring Island,48.86392,-123.54636,Entire home/apt,295
23945644,2019/8/31,Colwood,48.41592,-123.49913,Entire home/apt,180
23958876,2019/8/31,Sidney,48.64491,-123.39842,Entire home/apt,180
23979969,2019/8/31,Saanich,48.4788,-123.39116,Entire home/apt,100
23981327,2019/8/31,Saanich,48.45414,-123.35559,Entire home/apt,100
23982231,2019/8/31,Salt Spring Island,48.86862,-123.49263,Private room,80
23992579,2019/8/31,Saanich,48.43913,-123.32562,Entire home/apt,78
23992898,2019/8/31,Victoria,48.42156,-123.36456,Entire home/apt,180
23993294,2019/8/31,Victoria,48.43557,-123.3408,Entire home/apt,65
24022798,2019/8/31,Southern Gulf Islands,48.87401,-123.32094,Entire home/apt,301
24027415,2019/8/31,Langford,48.44238,-123.5312,Entire home/apt,130
24042758,2019/8/31,Victoria,48.4293,-123.37032,Entire home/apt,150
24045121,2019/8/31,Saanich,48.44798,-123.32776,Entire home/apt,118
24095304,2019/8/31,North Saanich,48.67951,-123.48031,Entire home/apt,199
24106440,2019/8/31,Victoria,48.42721,-123.35793,Entire home/apt,130
24115285,2019/8/31,Salt Spring Island,48.87646,-123.56093,Entire home/apt,140
24118999,2019/8/31,North Saanich,48.69518,-123.43779,Private room,65
24137784,2019/8/31,Salt Spring Island,48.81544,-123.49038,Entire home/apt,109
24140531,2019/8/31,Highlands,48.48933,-123.50958,Private room,125
24164838,2019/8/31,Saanich,48.46947,-123.33097,Private room,31
24184945,2019/8/31,Sooke,48.35464,-123.73201,Entire home/apt,150
24185807,2019/8/31,Saanich,48.47226,-123.3258,Private room,45
24203960,2019/8/31,Langford,48.46022,-123.48142,Private room,33
24204229,2019/8/31,Victoria,48.42197,-123.3658,Entire home/apt,118
24204257,2019/8/31,Saanich,48.44227,-123.33067,Entire home/apt,650
24207148,2019/8/31,Victoria,48.43151,-123.34046,Entire home/apt,90
24210708,2019/8/31,Esquimalt,48.43102,-123.40523,Entire home/apt,140
24225272,2019/8/31,Victoria,48.41701,-123.33709,Entire home/apt,104
24244012,2019/8/31,North Saanich,48.63269,-123.47729,Entire home/apt,100
24246910,2019/8/31,Victoria,48.42861,-123.36174,Private room,59
24246973,2019/8/31,Victoria,48.42708,-123.36132,Shared room,32
24264086,2019/8/31,Victoria,48.42646,-123.36275,Entire home/apt,160
24264768,2019/8/31,Saanich,48.46122,-123.38125,Private room,31
24288977,2019/8/31,Saanich,48.45894,-123.37939,Private room,51
24290485,2019/8/31,Salt Spring Island,48.80971,-123.43731,Entire home/apt,165
24334585,2019/8/31,Southern Gulf Islands,48.7501,-123.27198,Private room,186
24354539,2019/8/31,Victoria,48.42768,-123.36967,Entire home/apt,70
24358711,2019/8/31,Esquimalt,48.43758,-123.39481,Entire home/apt,98
24374786,2019/8/31,Oak Bay,48.43413,-123.31293,Entire home/apt,150
24374872,2019/8/31,Victoria,48.43833,-123.33808,Entire home/apt,70
24376553,2019/8/31,Victoria,48.42832,-123.37024,Entire home/apt,145
24378265,2019/8/31,Central Saanich,48.57425,-123.45203,Entire home/apt,55
24378866,2019/8/31,North Saanich,48.61357,-123.41838,Entire home/apt,74
24379452,2019/8/31,Victoria,48.44073,-123.35162,Entire home/apt,94
24428534,2019/8/31,Colwood,48.42616,-123.50073,Entire home/apt,74
24428735,2019/8/31,Langford,48.45735,-123.51476,Entire home/apt,120
24444674,2019/8/31,Highlands,48.47902,-123.52479,Entire home/apt,120
24465322,2019/8/31,Sooke,48.3454,-123.70839,Entire home/apt,350
24479037,2019/8/31,Saanich,48.4629,-123.32203,Entire home/apt,199
24493007,2019/8/31,Victoria,48.4276,-123.36895,Entire home/apt,89
24493055,2019/8/31,Victoria,48.42207,-123.38065,Entire home/apt,344
24502284,2019/8/31,Victoria,48.43769,-123.35133,Private room,45
24514850,2019/8/31,Saanich,48.48318,-123.37545,Private room,27
24539098,2019/8/31,Victoria,48.42709,-123.36127,Shared room,25
24539233,2019/8/31,Victoria,48.42719,-123.36097,Private room,94
24540470,2019/8/31,Victoria,48.42805,-123.36215,Shared room,27
24540478,2019/8/31,Victoria,48.42717,-123.3611,Private room,70
24540489,2019/8/31,Victoria,48.42718,-123.36106,Private room,59
24540494,2019/8/31,Victoria,48.4267,-123.36249,Private room,98
24541458,2019/8/31,Victoria,48.41408,-123.37183,Entire home/apt,142
24541465,2019/8/31,Victoria,48.41384,-123.37004,Entire home/apt,142
24541477,2019/8/31,Victoria,48.41214,-123.37036,Entire home/apt,142
24541506,2019/8/31,Victoria,48.42934,-123.37075,Entire home/apt,89
24554116,2019/8/31,Victoria,48.42161,-123.37974,Private room,74
24555549,2019/8/31,Saanich,48.45811,-123.36974,Entire home/apt,100
24559673,2019/8/31,Victoria,48.4351,-123.36148,Private room,49
24560032,2019/8/31,Central Saanich,48.59799,-123.45911,Entire home/apt,259
24573804,2019/8/31,Juan de Fuca,48.37527,-123.85016,Entire home/apt,130
24574090,2019/8/31,Saanich,48.48416,-123.37741,Entire home/apt,94
24582010,2019/8/31,Southern Gulf Islands,48.75292,-123.27397,Private room,168
24600450,2019/8/31,Central Saanich,48.59825,-123.45991,Entire home/apt,230
24602942,2019/8/31,Langford,48.43455,-123.52041,Private room,130
24608849,2019/8/31,North Saanich,48.63267,-123.40868,Entire home/apt,170
24609324,2019/8/31,Oak Bay,48.43369,-123.31422,Entire home/apt,225
24625254,2019/8/31,Victoria,48.42212,-123.36304,Entire home/apt,125
24626008,2019/8/31,Esquimalt,48.42795,-123.41633,Entire home/apt,140
24631272,2019/8/31,Sooke,48.36778,-123.73193,Entire home/apt,110
24633320,2019/8/31,Saanich,48.46428,-123.32138,Entire home/apt,60
24641825,2019/8/31,Langford,48.43887,-123.53217,Entire home/apt,89
24650069,2019/8/31,Juan de Fuca,48.36494,-123.65495,Entire home/apt,301
24651906,2019/8/31,Saanich,48.478,-123.36116,Entire home/apt,120
24654000,2019/8/31,Saanich,48.45017,-123.39636,Entire home/apt,69
24676680,2019/8/31,Saanich,48.44525,-123.39259,Private room,51
24679709,2019/8/31,View Royal,48.45955,-123.44905,Entire home/apt,85
24696871,2019/8/31,Victoria,48.42843,-123.36964,Entire home/apt,225
24697862,2019/8/31,Victoria,48.42741,-123.35958,Entire home/apt,189
24699707,2019/8/31,Victoria,48.42087,-123.37891,Private room,45
24710221,2019/8/31,Victoria,48.41375,-123.35818,Entire home/apt,74
24713486,2019/8/31,Saanich,48.46683,-123.41941,Entire home/apt,176
24714886,2019/8/31,Salt Spring Island,48.85567,-123.46743,Private room,90
24715080,2019/8/31,Juan de Fuca,48.36431,-123.78982,Entire home/apt,290
24715459,2019/8/31,Esquimalt,48.43388,-123.39432,Entire home/apt,170
24732090,2019/8/31,North Saanich,48.69337,-123.43708,Entire home/apt,114
24758932,2019/8/31,Oak Bay,48.45481,-123.30298,Private room,110
24773873,2019/8/31,Salt Spring Island,48.87815,-123.56758,Private room,70
24775028,2019/8/31,Salt Spring Island,48.8792,-123.56963,Private room,74
24779007,2019/8/31,Victoria,48.4211,-123.36294,Entire home/apt,165
24796322,2019/8/31,Sidney,48.64155,-123.40957,Entire home/apt,76
24804089,2019/8/31,Victoria,48.42863,-123.3588,Entire home/apt,149
24809981,2019/8/31,Saanich,48.47412,-123.33342,Entire home/apt,98
24828497,2019/8/31,Saanich,48.4578,-123.33583,Private room,43
24847980,2019/8/31,Victoria,48.41797,-123.38435,Entire home/apt,100
24869992,2019/8/31,Salt Spring Island,48.84012,-123.54246,Entire home/apt,109
24872442,2019/8/31,Saanich,48.46487,-123.33586,Entire home/apt,80
24874386,2019/8/31,Sidney,48.6375,-123.41702,Entire home/apt,100
24885990,2019/8/31,Langford,48.46721,-123.50973,Entire home/apt,93
24889893,2019/8/31,Salt Spring Island,48.88647,-123.57431,Private room,125
24908584,2019/8/31,North Saanich,48.63314,-123.41549,Entire home/apt,94
24938493,2019/8/31,Victoria,48.42024,-123.38071,Entire home/apt,196
24946338,2019/8/31,Salt Spring Island,48.83959,-123.4971,Entire home/apt,350
24948036,2019/8/31,Langford,48.4492,-123.47762,Entire home/apt,70
24960528,2019/8/31,Saanich,48.4544,-123.37244,Private room,48
24967173,2019/8/31,Victoria,48.42821,-123.36344,Entire home/apt,176
24993897,2019/8/31,Saanich,48.47581,-123.38129,Entire home/apt,152
25009137,2019/8/31,Saanich,48.46457,-123.41995,Entire home/apt,495
25011083,2019/8/31,Victoria,48.42852,-123.36972,Entire home/apt,149
25016790,2019/8/31,Saanich,48.45308,-123.34236,Private room,120
25017768,2019/8/31,Saanich,48.45813,-123.38023,Entire home/apt,136
25027800,2019/8/31,Victoria,48.41991,-123.35703,Entire home/apt,150
25027909,2019/8/31,Sooke,48.37957,-123.71395,Private room,100
25031481,2019/8/31,Victoria,48.42531,-123.36208,Entire home/apt,150
25049953,2019/8/31,Victoria,48.42462,-123.36153,Entire home/apt,120
25056598,2019/8/31,Salt Spring Island,48.84771,-123.45882,Entire home/apt,94
25057064,2019/8/31,Langford,48.43742,-123.52102,Entire home/apt,150
25058104,2019/8/31,Salt Spring Island,48.90295,-123.53478,Entire home/apt,94
25076371,2019/8/31,Saanich,48.45351,-123.41726,Private room,59
25102870,2019/8/31,Langford,48.46913,-123.4915,Entire home/apt,149
25107524,2019/8/31,Victoria,48.44389,-123.38939,Entire home/apt,74
25111351,2019/8/31,Victoria,48.43461,-123.33359,Private room,100
25127195,2019/8/31,Metchosin,48.355,-123.59093,Entire home/apt,219
25129496,2019/8/31,Esquimalt,48.42725,-123.42502,Entire home/apt,63
25132774,2019/8/31,Victoria,48.42885,-123.35951,Entire home/apt,100
25142024,2019/8/31,Langford,48.45716,-123.48742,Private room,21
25159399,2019/8/31,Langford,48.42097,-123.5308,Entire home/apt,90
25160473,2019/8/31,Salt Spring Island,48.8965,-123.58754,Entire home/apt,400
25164041,2019/8/31,Salt Spring Island,48.89679,-123.58594,Entire home/apt,199
25170491,2019/8/31,Colwood,48.40806,-123.48992,Entire home/apt,250
25183680,2019/8/31,Saanich,48.45715,-123.35358,Entire home/apt,74
25189792,2019/8/31,Victoria,48.42962,-123.3706,Entire home/apt,118
25194779,2019/8/31,Langford,48.44092,-123.53241,Entire home/apt,140
25198675,2019/8/31,Esquimalt,48.43671,-123.41465,Entire home/apt,136
25207025,2019/8/31,Southern Gulf Islands,48.89159,-123.39009,Entire home/apt,176
25215069,2019/8/31,Esquimalt,48.42819,-123.40417,Entire home/apt,250
25228345,2019/8/31,View Royal,48.45762,-123.43473,Entire home/apt,74
25230774,2019/8/31,Langford,48.46849,-123.52597,Entire home/apt,85
25239933,2019/8/31,Saanich,48.48575,-123.30495,Entire home/apt,98
25240245,2019/8/31,Saanich,48.4751,-123.38602,Entire home/apt,89
25253744,2019/8/31,Victoria,48.42197,-123.38047,Private room,318
25255568,2019/8/31,Oak Bay,48.42115,-123.31749,Entire home/apt,395
25257818,2019/8/31,Sidney,48.64642,-123.39925,Entire home/apt,160
25258524,2019/8/31,Southern Gulf Islands,48.7457,-123.22546,Entire home/apt,206
25258937,2019/8/31,Esquimalt,48.44892,-123.40901,Entire home/apt,66
25261092,2019/8/31,Saanich,48.48672,-123.30653,Entire home/apt,89
25267843,2019/8/31,Saanich,48.4855,-123.37359,Private room,70
25269720,2019/8/31,Saanich,48.48473,-123.37414,Private room,80
25284353,2019/8/31,Victoria,48.43048,-123.33596,Entire home/apt,74
25293839,2019/8/31,Saanich,48.45457,-123.37194,Entire home/apt,150
25296930,2019/8/31,Saanich,48.46125,-123.32397,Entire home/apt,418
25319620,2019/8/31,Victoria,48.42973,-123.37039,Entire home/apt,85
25323408,2019/8/31,Langford,48.45446,-123.47428,Entire home/apt,249
25327305,2019/8/31,Saanich,48.47903,-123.39568,Private room,70
25327952,2019/8/31,Saanich,48.48455,-123.37743,Private room,60
25355361,2019/8/31,Saanich,48.48581,-123.3736,Private room,60
25365395,2019/8/31,Sooke,48.37467,-123.74542,Private room,53
25368585,2019/8/31,Victoria,48.43767,-123.39144,Private room,90
25374809,2019/8/31,Saanich,48.48612,-123.37724,Private room,51
25375927,2019/8/31,Victoria,48.44067,-123.34431,Entire home/apt,199
25376077,2019/8/31,Victoria,48.441,-123.34269,Entire home/apt,150
25376204,2019/8/31,Victoria,48.44171,-123.34402,Entire home/apt,199
25376877,2019/8/31,Victoria,48.43127,-123.34475,Entire home/apt,250
25376881,2019/8/31,Juan de Fuca,48.42492,-124.06311,Entire home/apt,250
25380144,2019/8/31,Oak Bay,48.4629,-123.32091,Entire home/apt,110
25381049,2019/8/31,Saanich,48.46388,-123.38764,Entire home/apt,150
25402064,2019/8/31,Southern Gulf Islands,48.96646,-123.55583,Entire home/apt,199
25403546,2019/8/31,Saanich,48.46445,-123.41763,Entire home/apt,74
25406764,2019/8/31,Victoria,48.43569,-123.35107,Private room,45
25420778,2019/8/31,Central Saanich,48.56786,-123.46502,Entire home/apt,120
25424511,2019/8/31,Saanich,48.43706,-123.3233,Entire home/apt,63
25450622,2019/8/31,Southern Gulf Islands,48.79183,-123.18355,Entire home/apt,70
25450790,2019/8/31,Saanich,48.52344,-123.37059,Entire home/apt,108
25451767,2019/8/31,Salt Spring Island,48.91352,-123.58909,Entire home/apt,176
25453304,2019/8/31,Langford,48.45314,-123.53389,Entire home/apt,390
25453317,2019/8/31,Southern Gulf Islands,48.80013,-123.31203,Entire home/apt,109
25478713,2019/8/31,Saanich,48.47579,-123.44151,Entire home/apt,78
25478903,2019/8/31,Salt Spring Island,48.84034,-123.49732,Entire home/apt,199
25483441,2019/8/31,Victoria,48.4432,-123.38871,Private room,40
25487743,2019/8/31,Victoria,48.42752,-123.36854,Entire home/apt,100
25517469,2019/8/31,North Saanich,48.68632,-123.40359,Private room,78
25534768,2019/8/31,Saanich,48.51818,-123.36783,Entire home/apt,199
25542768,2019/8/31,Victoria,48.42836,-123.36902,Entire home/apt,74
25550610,2019/8/31,Victoria,48.43464,-123.35684,Entire home/apt,128
25553666,2019/8/31,Victoria,48.41948,-123.36354,Entire home/apt,77
25574270,2019/8/31,Saanich,48.43827,-123.32493,Entire home/apt,156
25592929,2019/8/31,Victoria,48.42721,-123.36847,Entire home/apt,106
25618470,2019/8/31,Saanich,48.46478,-123.3371,Private room,39
25635925,2019/8/31,Saanich,48.51926,-123.42295,Entire home/apt,110
25672574,2019/8/31,Colwood,48.42004,-123.50954,Entire home/apt,100
25679675,2019/8/31,Saanich,48.48678,-123.4074,Entire home/apt,69
25687820,2019/8/31,Colwood,48.42238,-123.51409,Entire home/apt,98
25690743,2019/8/31,Sidney,48.66376,-123.40651,Entire home/apt,55
25690752,2019/8/31,Victoria,48.43517,-123.34219,Entire home/apt,65
25719490,2019/8/31,Victoria,48.44262,-123.33938,Entire home/apt,90
25734717,2019/8/31,Saanich,48.47099,-123.35898,Entire home/apt,66
25745243,2019/8/31,Saanich,48.45749,-123.33844,Entire home/apt,388
25748938,2019/8/31,Metchosin,48.39285,-123.53888,Entire home/apt,77
25774070,2019/8/31,Juan de Fuca,48.45055,-123.42444,Private room,45
25781938,2019/8/31,Saanich,48.45234,-123.39201,Entire home/apt,90
25785879,2019/8/31,Sidney,48.63625,-123.41702,Entire home/apt,150
25810146,2019/8/31,Victoria,48.42628,-123.36131,Entire home/apt,180
25816271,2019/8/31,Saanich,48.46516,-123.37638,Entire home/apt,199
25817048,2019/8/31,Saanich,48.51833,-123.44415,Entire home/apt,125
25831618,2019/8/31,Victoria,48.4276,-123.36662,Private room,51
25832656,2019/8/31,Saanich,48.50202,-123.35477,Private room,120
25832886,2019/8/31,Saanich,48.43641,-123.32837,Private room,40
25834042,2019/8/31,Victoria,48.42716,-123.36697,Entire home/apt,199
25840327,2019/8/31,Salt Spring Island,48.81994,-123.49498,Private room,94
25844836,2019/8/31,Saanich,48.45775,-123.37951,Entire home/apt,125
25863692,2019/8/31,Oak Bay,48.41657,-123.31859,Entire home/apt,74
25866252,2019/8/31,Salt Spring Island,48.87795,-123.5678,Private room,94
25886484,2019/8/31,Victoria,48.44315,-123.35849,Entire home/apt,90
25886687,2019/8/31,Victoria,48.43624,-123.39173,Private room,74
25889166,2019/8/31,Victoria,48.41794,-123.38503,Entire home/apt,66
25892002,2019/8/31,Sidney,48.65272,-123.41075,Entire home/apt,125
25895353,2019/8/31,Saanich,48.49139,-123.33145,Entire home/apt,94
25906031,2019/8/31,Victoria,48.43659,-123.39005,Private room,74
25909470,2019/8/31,Sidney,48.65752,-123.40795,Entire home/apt,100
25909709,2019/8/31,Victoria,48.42186,-123.38063,Entire home/apt,233
25914580,2019/8/31,Sidney,48.64558,-123.39797,Entire home/apt,65
25916418,2019/8/31,Saanich,48.45847,-123.32428,Entire home/apt,301
25919633,2019/8/31,Saanich,48.45239,-123.41523,Entire home/apt,120
25920118,2019/8/31,Victoria,48.44299,-123.36965,Entire home/apt,150
25926089,2019/8/31,Saanich,48.52035,-123.37249,Entire home/apt,798
25945042,2019/8/31,Juan de Fuca,48.36357,-123.81348,Entire home/apt,150
25951817,2019/8/31,Central Saanich,48.5879,-123.42146,Entire home/apt,85
25974505,2019/8/31,Saanich,48.48138,-123.37871,Entire home/apt,55
25979498,2019/8/31,Central Saanich,48.5794,-123.38091,Private room,48
25999381,2019/8/31,Saanich,48.46817,-123.35316,Entire home/apt,72
26010927,2019/8/31,Victoria,48.41347,-123.35315,Entire home/apt,134
26012027,2019/8/31,Victoria,48.43398,-123.33181,Private room,49
26035206,2019/8/31,Victoria,48.42973,-123.36298,Entire home/apt,157
26036201,2019/8/31,Victoria,48.42721,-123.36822,Entire home/apt,173
26038336,2019/8/31,Juan de Fuca,48.37822,-123.85547,Entire home/apt,132
26039205,2019/8/31,Victoria,48.42612,-123.35773,Entire home/apt,121
26056381,2019/8/31,Metchosin,48.36053,-123.55462,Entire home/apt,150
26063668,2019/8/31,Saanich,48.47393,-123.32742,Private room,39
26064836,2019/8/31,Salt Spring Island,48.81576,-123.50795,Entire home/apt,140
26066119,2019/8/31,Saanich,48.52144,-123.37364,Entire home/apt,1498
26081765,2019/8/31,Saanich,48.45846,-123.35481,Entire home/apt,98
26082610,2019/8/31,Saanich,48.47069,-123.30844,Private room,250
26084427,2019/8/31,Saanich,48.46922,-123.396,Entire home/apt,78
26089284,2019/8/31,Saanich,48.45456,-123.41692,Entire home/apt,69
26110495,2019/8/31,Oak Bay,48.43319,-123.31895,Entire home/apt,301
26110912,2019/8/31,Victoria,48.42217,-123.36292,Entire home/apt,90
26111135,2019/8/31,Southern Gulf Islands,48.88631,-123.3542,Entire home/apt,250
26122942,2019/8/31,Esquimalt,48.42775,-123.41143,Entire home/apt,100
26128713,2019/8/31,Saanich,48.44904,-123.33879,Entire home/apt,100
26133895,2019/8/31,Esquimalt,48.43571,-123.41257,Private room,89
26135308,2019/8/31,Saanich,48.46821,-123.35039,Entire home/apt,229
26135592,2019/8/31,Saanich,48.4453,-123.3236,Entire home/apt,149
26136178,2019/8/31,Colwood,48.41064,-123.50484,Entire home/apt,98
26138174,2019/8/31,Saanich,48.50281,-123.39253,Entire home/apt,110
26140686,2019/8/31,Victoria,48.42697,-123.37542,Entire home/apt,189
26158069,2019/8/31,Salt Spring Island,48.87211,-123.55805,Entire home/apt,250
26160410,2019/8/31,Victoria,48.42823,-123.36152,Entire home/apt,118
26163776,2019/8/31,Esquimalt,48.42602,-123.39819,Private room,136
26166608,2019/8/31,Victoria,48.42686,-123.36374,Entire home/apt,249
26169516,2019/8/31,Saanich,48.45431,-123.35504,Entire home/apt,165
26170729,2019/8/31,Saanich,48.45138,-123.39189,Entire home/apt,176
26173135,2019/8/31,Langford,48.4608,-123.48111,Private room,31
26175926,2019/8/31,Victoria,48.42862,-123.36905,Entire home/apt,169
26189322,2019/8/31,Southern Gulf Islands,48.74748,-123.22589,Entire home/apt,713
26189475,2019/8/31,Saanich,48.45454,-123.35674,Entire home/apt,94
26189584,2019/8/31,Southern Gulf Islands,48.74726,-123.22653,Entire home/apt,454
26189634,2019/8/31,Southern Gulf Islands,48.7465,-123.22765,Entire home/apt,673
26189806,2019/8/31,Southern Gulf Islands,48.7476,-123.2259,Entire home/apt,632
26190055,2019/8/31,Southern Gulf Islands,48.746,-123.22797,Entire home/apt,630
26196898,2019/8/31,Sooke,48.39963,-123.74644,Private room,70
26218311,2019/8/31,Oak Bay,48.41566,-123.31945,Entire home/apt,70
26220534,2019/8/31,Saanich,48.48878,-123.31573,Entire home/apt,239
26221791,2019/8/31,Colwood,48.412,-123.50976,Entire home/apt,97
26240546,2019/8/31,Saanich,48.48534,-123.31685,Entire home/apt,150
26252723,2019/8/31,Victoria,48.42872,-123.36406,Entire home/apt,160
26253780,2019/8/31,Saanich,48.4498,-123.39429,Private room,45
26258126,2019/8/31,Colwood,48.40065,-123.5,Entire home/apt,140
26273654,2019/8/31,Victoria,48.42733,-123.3679,Entire home/apt,100
26280483,2019/8/31,Sooke,48.38623,-123.72207,Entire home/apt,89
26281109,2019/8/31,Sooke,48.38407,-123.72173,Private room,49
26302021,2019/8/31,Saanich,48.45323,-123.27976,Entire home/apt,295
26304183,2019/8/31,North Saanich,48.61934,-123.41471,Entire home/apt,84
26306234,2019/8/31,Esquimalt,48.43092,-123.41716,Entire home/apt,150
26306516,2019/8/31,Saanich,48.46429,-123.41968,Entire home/apt,106
26307640,2019/8/31,Saanich,48.45479,-123.38431,Entire home/apt,199
26322308,2019/8/31,North Saanich,48.63582,-123.41976,Entire home/apt,70
26322684,2019/8/31,Victoria,48.43321,-123.34869,Entire home/apt,289
26324765,2019/8/31,North Saanich,48.61572,-123.42802,Entire home/apt,70
26332965,2019/8/31,Oak Bay,48.42859,-123.31562,Entire home/apt,475
26335534,2019/8/31,Saanich,48.46429,-123.33684,Private room,55
26336028,2019/8/31,Saanich,48.48348,-123.3205,Private room,74
26344829,2019/8/31,Salt Spring Island,48.84147,-123.49865,Entire home/apt,250
26361411,2019/8/31,Victoria,48.42509,-123.35843,Entire home/apt,219
26366950,2019/8/31,Victoria,48.42685,-123.36305,Entire home/apt,105
26373488,2019/8/31,Saanich,48.46614,-123.33716,Entire home/apt,65
26386644,2019/8/31,Central Saanich,48.58299,-123.41276,Entire home/apt,270
26393414,2019/8/31,Victoria,48.42429,-123.32829,Entire home/apt,229
26395051,2019/8/31,Southern Gulf Islands,48.92167,-123.45113,Entire home/apt,156
26395708,2019/8/31,Central Saanich,48.60377,-123.41147,Entire home/apt,140
26427518,2019/8/31,Victoria,48.44744,-123.35605,Entire home/apt,57
26447134,2019/8/31,Victoria,48.44177,-123.37684,Entire home/apt,120
26467166,2019/8/31,Victoria,48.42795,-123.36676,Entire home/apt,169
26469679,2019/8/31,Saanich,48.46011,-123.3801,Private room,51
26470235,2019/8/31,Central Saanich,48.55369,-123.39831,Entire home/apt,80
26470313,2019/8/31,Salt Spring Island,48.85051,-123.56041,Entire home/apt,250
26472231,2019/8/31,North Saanich,48.68422,-123.46571,Private room,80
26476599,2019/8/31,Victoria,48.4284,-123.37088,Entire home/apt,104
26496643,2019/8/31,Highlands,48.5121,-123.5286,Entire home/apt,100
26497295,2019/8/31,Saanich,48.48475,-123.30574,Entire home/apt,68
26504097,2019/8/31,Salt Spring Island,48.85504,-123.53178,Entire home/apt,98
26525355,2019/8/31,Saanich,48.47347,-123.32171,Entire home/apt,259
26525733,2019/8/31,Victoria,48.44102,-123.35507,Entire home/apt,124
26527667,2019/8/31,Esquimalt,48.44555,-123.39988,Entire home/apt,145
26571894,2019/8/31,Victoria,48.42768,-123.36902,Entire home/apt,120
26574816,2019/8/31,North Saanich,48.63565,-123.42117,Entire home/apt,140
26575413,2019/8/31,Esquimalt,48.44054,-123.42556,Entire home/apt,250
26576546,2019/8/31,Victoria,48.4186,-123.37542,Entire home/apt,94
26595450,2019/8/31,Juan de Fuca,48.43093,-124.06907,Entire home/apt,165
26597096,2019/8/31,Victoria,48.43597,-123.332,Entire home/apt,100
26602126,2019/8/31,Salt Spring Island,48.85183,-123.50613,Entire home/apt,150
26627289,2019/8/31,Salt Spring Island,48.83673,-123.48934,Entire home/apt,86
26627301,2019/8/31,Salt Spring Island,48.88065,-123.55418,Private room,85
26632892,2019/8/31,Saanich,48.44764,-123.38886,Entire home/apt,150
26633843,2019/8/31,Victoria,48.42936,-123.36949,Entire home/apt,170
26635082,2019/8/31,Southern Gulf Islands,48.83576,-123.31889,Entire home/apt,360
